Sample	Group	Length
CbA1	Cb	2521
CbA1	Cb	277
CbA1	Cb	1267
CbA1	Cb	4427
CbA1	Cb	238
CbA1	Cb	198
CbA1	Cb	273
CbA1	Cb	333
CbA1	Cb	2300
CbA1	Cb	1780
CbA1	Cb	339
CbA1	Cb	1229
CbA1	Cb	405
CbA1	Cb	233
CbA1	Cb	764
CbA1	Cb	5938
CbA1	Cb	262
CbA1	Cb	220
CbA1	Cb	651
CbA1	Cb	406
CbA1	Cb	2749
CbA1	Cb	253
CbA1	Cb	457
CbA1	Cb	2081
CbA1	Cb	296
CbA1	Cb	311
CbA1	Cb	348
CbA1	Cb	192
CbA1	Cb	1973
CbA1	Cb	286
CbA1	Cb	504
CbA1	Cb	398
CbA1	Cb	312
CbA1	Cb	1042
CbA1	Cb	375
CbA1	Cb	162
CbA1	Cb	812
CbA1	Cb	230
CbA1	Cb	358
CbA1	Cb	227
CbA1	Cb	269
CbA1	Cb	282
CbA1	Cb	487
CbA1	Cb	670
CbA1	Cb	2906
CbA1	Cb	1620
CbA1	Cb	91
CbA1	Cb	210
CbA1	Cb	319
CbA1	Cb	299
CbA1	Cb	2822
CbA1	Cb	252
CbA1	Cb	994
CbA1	Cb	394
CbA1	Cb	360
CbA1	Cb	1788
CbA1	Cb	758
CbA1	Cb	597
CbA1	Cb	2004
CbA1	Cb	1437
CbA1	Cb	233
CbA1	Cb	3698
CbA1	Cb	174
CbA1	Cb	109
CbA1	Cb	366
CbA1	Cb	2766
CbA1	Cb	1202
CbA1	Cb	331
CbA1	Cb	2983
CbA1	Cb	854
CbA1	Cb	723
CbA1	Cb	751
CbA1	Cb	2196
CbA1	Cb	625
CbA1	Cb	1199
CbA1	Cb	255
CbA1	Cb	2385
CbA1	Cb	218
CbA1	Cb	250
CbA1	Cb	256
CbA1	Cb	319
CbA1	Cb	281
CbA1	Cb	177
CbA1	Cb	367
CbA1	Cb	564
CbA1	Cb	256
CbA1	Cb	488
CbA1	Cb	645
CbA1	Cb	2650
CbA1	Cb	355
CbA1	Cb	155
CbA1	Cb	1961
CbA1	Cb	607
CbA1	Cb	268
CbA1	Cb	259
CbA1	Cb	568
CbA1	Cb	296
CbA1	Cb	306
CbA1	Cb	404
CbA1	Cb	127
CbA1	Cb	341
CbA1	Cb	471
CbA1	Cb	1704
CbA1	Cb	709
CbA1	Cb	178
CbA1	Cb	255
CbA1	Cb	1678
CbA1	Cb	407
CbA1	Cb	431
CbA1	Cb	748
CbA1	Cb	1244
CbA1	Cb	262
CbA1	Cb	95
CbA1	Cb	636
CbA1	Cb	350
CbA1	Cb	320
CbA1	Cb	568
CbA1	Cb	814
CbA1	Cb	1244
CbA1	Cb	461
CbA1	Cb	391
CbA1	Cb	433
CbA1	Cb	205
CbA1	Cb	2118
CbA1	Cb	1275
CbA1	Cb	267
CbA1	Cb	554
CbA1	Cb	760
CbA1	Cb	646
CbA1	Cb	501
CbA1	Cb	579
CbA1	Cb	304
CbA1	Cb	183
CbA1	Cb	933
CbA1	Cb	434
CbA1	Cb	769
CbA1	Cb	295
CbA1	Cb	2299
CbA1	Cb	796
CbA1	Cb	215
CbA1	Cb	243
CbA1	Cb	183
CbA1	Cb	258
CbA1	Cb	631
CbA1	Cb	259
CbA1	Cb	323
CbA1	Cb	321
CbA1	Cb	214
CbA1	Cb	165
CbA1	Cb	808
CbA1	Cb	407
CbA1	Cb	680
CbA1	Cb	219
CbA1	Cb	474
CbA1	Cb	278
CbA1	Cb	285
CbA1	Cb	201
CbA1	Cb	202
CbA1	Cb	224
CbA1	Cb	866
CbA1	Cb	695
CbA1	Cb	501
CbA1	Cb	191
CbA1	Cb	543
CbA1	Cb	830
CbA1	Cb	249
CbA1	Cb	371
CbA1	Cb	847
CbA1	Cb	1054
CbA1	Cb	1722
CbA1	Cb	209
CbA1	Cb	609
CbA1	Cb	410
CbA1	Cb	160
CbA1	Cb	217
CbA1	Cb	359
CbA1	Cb	1345
CbA1	Cb	894
CbA1	Cb	594
CbA1	Cb	407
CbA1	Cb	577
CbA1	Cb	135
CbA1	Cb	259
CbA1	Cb	2905
CbA1	Cb	2340
CbA1	Cb	229
CbA1	Cb	570
CbA1	Cb	196
CbA1	Cb	1663
CbA1	Cb	1189
CbA1	Cb	650
CbA1	Cb	296
CbA1	Cb	349
CbA1	Cb	403
CbA1	Cb	284
CbA1	Cb	1938
CbA1	Cb	1291
CbA1	Cb	321
CbA1	Cb	4606
CbA1	Cb	3299
CbA1	Cb	762
CbA1	Cb	7220
CbA1	Cb	204
CbA1	Cb	352
CbA1	Cb	624
CbA1	Cb	225
CbA1	Cb	226
CbA1	Cb	327
CbA1	Cb	1865
CbA1	Cb	202
CbA1	Cb	498
CbA1	Cb	372
CbA1	Cb	350
CbA1	Cb	1173
CbA1	Cb	314
CbA1	Cb	4034
CbA1	Cb	2207
CbA1	Cb	206
CbA1	Cb	214
CbA1	Cb	325
CbA1	Cb	219
CbA1	Cb	358
CbA1	Cb	826
CbA1	Cb	163
CbA1	Cb	270
CbA1	Cb	294
CbA1	Cb	901
CbA1	Cb	1125
CbA1	Cb	958
CbA1	Cb	190
CbA1	Cb	295
CbA1	Cb	291
CbA1	Cb	281
CbA1	Cb	519
CbA1	Cb	375
CbA1	Cb	612
CbA1	Cb	569
CbA1	Cb	312
CbA1	Cb	307
CbA1	Cb	428
CbA1	Cb	338
CbA1	Cb	506
CbA1	Cb	153
CbA1	Cb	193
CbA1	Cb	332
CbA1	Cb	389
CbA1	Cb	404
CbA1	Cb	329
CbA1	Cb	572
CbA1	Cb	286
CbA1	Cb	252
CbA1	Cb	111
CbA1	Cb	198
CbA1	Cb	172
CbA1	Cb	569
CbA1	Cb	495
CbA1	Cb	158
CbA1	Cb	371
CbA1	Cb	350
CbA1	Cb	843
CbA1	Cb	329
CbA1	Cb	2777
CbA1	Cb	371
CbA1	Cb	392
CbA1	Cb	284
CbA1	Cb	312
CbA1	Cb	2895
CbA1	Cb	2580
CbA1	Cb	534
CbA1	Cb	328
CbA1	Cb	244
CbA1	Cb	173
CbA1	Cb	174
CbA1	Cb	134
CbA1	Cb	388
CbA1	Cb	224
CbA1	Cb	1418
CbA1	Cb	770
CbA1	Cb	2944
CbA1	Cb	218
CbA1	Cb	277
CbA1	Cb	408
CbA1	Cb	345
CbA1	Cb	294
CbA1	Cb	2137
CbA1	Cb	476
CbA1	Cb	420
CbA1	Cb	411
CbA1	Cb	861
CbA1	Cb	261
CbA1	Cb	324
CbA1	Cb	382
CbA1	Cb	371
CbA1	Cb	852
CbA1	Cb	731
CbA1	Cb	673
CbA1	Cb	397
CbA1	Cb	321
CbA1	Cb	840
CbA1	Cb	444
CbA1	Cb	233
CbA1	Cb	1171
CbA1	Cb	218
CbA1	Cb	542
CbA1	Cb	2733
CbA1	Cb	3735
CbA1	Cb	241
CbA1	Cb	968
CbA1	Cb	1438
CbA1	Cb	3150
CbA1	Cb	446
CbA1	Cb	1263
CbA1	Cb	170
CbA1	Cb	356
CbA1	Cb	1251
CbA1	Cb	393
CbA1	Cb	465
CbA1	Cb	2115
CbA1	Cb	1004
CbA1	Cb	301
CbA1	Cb	570
CbA1	Cb	206
CbA1	Cb	495
CbA1	Cb	388
CbA1	Cb	237
CbA1	Cb	189
CbA1	Cb	493
CbA1	Cb	554
CbA1	Cb	172
CbA1	Cb	328
CbA1	Cb	2002
CbA1	Cb	246
CbA1	Cb	266
CbA1	Cb	1666
CbA1	Cb	284
CbA1	Cb	1224
CbA1	Cb	391
CbA1	Cb	183
CbA1	Cb	960
CbA1	Cb	2542
CbA1	Cb	168
CbA1	Cb	168
CbA1	Cb	338
CbA1	Cb	431
CbA1	Cb	2924
CbA1	Cb	614
CbA1	Cb	363
CbA1	Cb	356
CbA1	Cb	941
CbA1	Cb	766
CbA1	Cb	380
CbA1	Cb	534
CbA1	Cb	400
CbA1	Cb	349
CbA1	Cb	345
CbA1	Cb	414
CbA1	Cb	156
CbA1	Cb	200
CbA1	Cb	582
CbA1	Cb	243
CbA1	Cb	366
CbA1	Cb	2439
CbA1	Cb	1017
CbA1	Cb	567
CbA1	Cb	328
CbA1	Cb	447
CbA1	Cb	285
CbA1	Cb	4390
CbA1	Cb	428
CbA1	Cb	318
CbA1	Cb	244
CbA1	Cb	185
CbA1	Cb	392
CbA1	Cb	271
CbA1	Cb	369
CbA1	Cb	371
CbA1	Cb	265
CbA1	Cb	228
CbA1	Cb	240
CbA1	Cb	183
CbA1	Cb	801
CbA1	Cb	235
CbA1	Cb	200
CbA1	Cb	2069
CbA1	Cb	348
CbA1	Cb	838
CbA1	Cb	2266
CbA1	Cb	1894
CbA1	Cb	258
CbA1	Cb	252
CbA1	Cb	350
CbA1	Cb	98
CbA1	Cb	346
CbA1	Cb	355
CbA1	Cb	454
CbA1	Cb	559
CbA1	Cb	949
CbA1	Cb	459
CbA1	Cb	284
CbA1	Cb	1422
CbA1	Cb	730
CbA1	Cb	374
CbA1	Cb	947
CbA1	Cb	360
CbA1	Cb	2332
CbA1	Cb	217
CbA1	Cb	256
CbA1	Cb	300
CbA1	Cb	3114
CbA1	Cb	2389
CbA1	Cb	725
CbA1	Cb	419
CbA1	Cb	97
CbA1	Cb	3253
CbA1	Cb	524
CbA1	Cb	881
CbA1	Cb	172
CbA1	Cb	369
CbA1	Cb	243
CbA1	Cb	232
CbA1	Cb	3911
CbA1	Cb	3046
CbA1	Cb	681
CbA1	Cb	367
CbA1	Cb	3061
CbA1	Cb	814
CbA1	Cb	480
CbA1	Cb	926
CbA1	Cb	605
CbA1	Cb	524
CbA1	Cb	391
CbA1	Cb	247
CbA1	Cb	239
CbA1	Cb	407
CbA1	Cb	723
CbA1	Cb	599
CbA1	Cb	1778
CbA1	Cb	234
CbA1	Cb	2273
CbA1	Cb	1445
CbA1	Cb	556
CbA1	Cb	329
CbA1	Cb	664
CbA1	Cb	338
CbA1	Cb	1835
CbA1	Cb	349
CbA1	Cb	402
CbA1	Cb	251
CbA1	Cb	751
CbA1	Cb	231
CbA1	Cb	1545
CbA1	Cb	321
CbA1	Cb	266
CbA1	Cb	886
CbA1	Cb	3212
CbA1	Cb	203
CbA1	Cb	345
CbA1	Cb	500
CbA1	Cb	342
CbA1	Cb	551
CbA1	Cb	1492
CbA1	Cb	483
CbA1	Cb	526
CbA1	Cb	3138
CbA1	Cb	138
CbA1	Cb	137
CbA1	Cb	364
CbA1	Cb	443
CbA1	Cb	185
CbA1	Cb	399
CbA1	Cb	614
CbA1	Cb	940
CbA1	Cb	291
CbA1	Cb	148
CbA1	Cb	220
CbA1	Cb	352
CbA1	Cb	416
CbA1	Cb	509
CbA1	Cb	231
CbA1	Cb	385
CbA1	Cb	283
CbA1	Cb	346
CbA1	Cb	275
CbA1	Cb	322
CbA1	Cb	256
CbA1	Cb	2789
CbA1	Cb	2230
CbA1	Cb	731
CbA1	Cb	367
CbA1	Cb	423
CbA1	Cb	398
CbA1	Cb	576
CbA1	Cb	3960
CbA1	Cb	1979
CbA1	Cb	2659
CbA1	Cb	3412
CbA1	Cb	118
CbA1	Cb	199
CbA1	Cb	289
CbA1	Cb	340
CbA1	Cb	382
CbA1	Cb	112
CbA1	Cb	114
CbA1	Cb	572
CbA1	Cb	294
CbA1	Cb	204
CbA1	Cb	374
CbA1	Cb	355
CbA1	Cb	479
CbA1	Cb	601
CbA1	Cb	2267
CbA1	Cb	233
CbA1	Cb	671
CbA1	Cb	691
CbA1	Cb	198
CbA1	Cb	576
CbA1	Cb	1100
CbA1	Cb	505
CbA1	Cb	189
CbA1	Cb	1006
CbA1	Cb	450
CbA1	Cb	3073
CbA1	Cb	1124
CbA1	Cb	2994
CbA1	Cb	903
CbA1	Cb	316
CbA1	Cb	263
CbA1	Cb	364
CbA1	Cb	602
CbA1	Cb	754
CbA1	Cb	1437
CbA1	Cb	467
CbA1	Cb	267
CbA1	Cb	142
CbA1	Cb	193
CbA1	Cb	384
CbA1	Cb	695
CbA1	Cb	367
CbA1	Cb	333
CbA1	Cb	3536
CbA1	Cb	542
CbA1	Cb	754
CbA1	Cb	3603
CbA1	Cb	236
CbA1	Cb	378
CbA1	Cb	630
CbA1	Cb	918
CbA1	Cb	815
CbA1	Cb	296
CbA1	Cb	618
CbA1	Cb	1104
CbA1	Cb	805
CbA1	Cb	459
CbA1	Cb	304
CbA1	Cb	363
CbA1	Cb	412
CbA1	Cb	399
CbA1	Cb	176
CbA1	Cb	691
CbA1	Cb	165
CbA1	Cb	1124
CbA1	Cb	189
CbA1	Cb	716
CbA1	Cb	346
CbA1	Cb	645
CbA1	Cb	517
CbA1	Cb	572
CbA1	Cb	422
CbA1	Cb	2825
CbA1	Cb	360
CbA1	Cb	2408
CbA1	Cb	372
CbA1	Cb	302
CbA1	Cb	318
CbA1	Cb	84
CbA1	Cb	204
CbA1	Cb	231
CbA1	Cb	437
CbA1	Cb	352
CbA1	Cb	444
CbA1	Cb	608
CbA1	Cb	226
CbA1	Cb	393
CbA1	Cb	369
CbA1	Cb	4259
CbA1	Cb	866
CbA1	Cb	511
CbA1	Cb	1901
CbA1	Cb	233
CbA1	Cb	390
CbA1	Cb	2070
CbA1	Cb	1262
CbA1	Cb	3925
CbA1	Cb	576
CbA1	Cb	555
CbA1	Cb	2650
CbA1	Cb	693
CbA1	Cb	375
CbA1	Cb	175
CbA1	Cb	379
CbA1	Cb	1425
CbA1	Cb	2235
CbA1	Cb	1812
CbA1	Cb	216
CbA1	Cb	966
CbA1	Cb	328
CbA1	Cb	2507
CbA1	Cb	3982
CbA1	Cb	136
CbA1	Cb	3903
CbA1	Cb	270
CbA1	Cb	3846
CbA1	Cb	378
CbA1	Cb	4152
CbA1	Cb	770
CbA1	Cb	975
CbA1	Cb	641
CbA1	Cb	3238
CbA1	Cb	778
CbA1	Cb	459
CbA1	Cb	255
CbA1	Cb	877
CbA1	Cb	408
CbA1	Cb	440
CbA1	Cb	221
CbA1	Cb	191
CbA1	Cb	221
CbA1	Cb	239
CbA1	Cb	515
CbA1	Cb	4053
CbA1	Cb	737
CbA1	Cb	1798
CbA1	Cb	945
CbA1	Cb	906
CbA1	Cb	343
CbA1	Cb	486
CbA1	Cb	291
CbA1	Cb	378
CbA1	Cb	2064
CbA1	Cb	1432
CbA1	Cb	350
CbA1	Cb	497
CbA1	Cb	1015
CbA1	Cb	665
CbA1	Cb	378
CbA1	Cb	368
CbA1	Cb	466
CbA1	Cb	3915
CbA1	Cb	698
CbA1	Cb	3250
CbA1	Cb	239
CbA1	Cb	291
CbA1	Cb	1129
CbA1	Cb	375
CbA1	Cb	3213
CbA1	Cb	2488
CbA1	Cb	2352
CbA1	Cb	369
CbA1	Cb	383
CbA1	Cb	168
CbA1	Cb	363
CbA1	Cb	385
CbA1	Cb	915
CbA1	Cb	3298
CbA1	Cb	538
CbA1	Cb	927
CbA1	Cb	278
CbA1	Cb	388
CbA1	Cb	2320
CbA1	Cb	1625
CbA1	Cb	605
CbA1	Cb	1226
CbA1	Cb	355
CbA1	Cb	434
CbA1	Cb	248
CbA1	Cb	745
CbA1	Cb	701
CbA1	Cb	373
CbA1	Cb	1793
CbA1	Cb	142
CbA1	Cb	176
CbA1	Cb	717
CbA1	Cb	115
CbA1	Cb	292
CbA1	Cb	1407
CbA1	Cb	824
CbA1	Cb	252
CbA1	Cb	855
CbA1	Cb	1656
CbA1	Cb	359
CbA1	Cb	330
CbA1	Cb	326
CbA1	Cb	206
CbA1	Cb	179
CbA1	Cb	173
CbA1	Cb	660
CbA1	Cb	281
CbA1	Cb	1105
CbA1	Cb	456
CbA1	Cb	376
CbA1	Cb	2614
CbA1	Cb	344
CbA1	Cb	248
CbA1	Cb	590
CbA1	Cb	779
CbA1	Cb	3527
CbA1	Cb	542
CbA1	Cb	134
CbA1	Cb	225
CbA1	Cb	2716
CbA1	Cb	2302
CbA1	Cb	1447
CbA1	Cb	528
CbA1	Cb	500
CbA1	Cb	2330
CbA1	Cb	747
CbA1	Cb	746
CbA1	Cb	878
CbA1	Cb	539
CbA1	Cb	320
CbA1	Cb	92
CbA1	Cb	607
CbA1	Cb	428
CbA1	Cb	943
CbA1	Cb	1133
CbA1	Cb	424
CbA1	Cb	275
CbA1	Cb	877
CbA1	Cb	1084
CbA1	Cb	1082
CbA1	Cb	289
CbA1	Cb	628
CbA1	Cb	336
CbA1	Cb	537
CbA1	Cb	2304
CbA1	Cb	1260
CbA1	Cb	858
CbA1	Cb	391
CbA1	Cb	314
CbA1	Cb	1853
CbA1	Cb	631
CbA1	Cb	303
CbA1	Cb	218
CbA1	Cb	252
CbA1	Cb	36
CbA1	Cb	1808
CbA1	Cb	216
CbA1	Cb	592
CbA1	Cb	4056
CbA1	Cb	345
CbA1	Cb	1296
CbA1	Cb	390
CbA1	Cb	340
CbA1	Cb	2307
CbA1	Cb	698
CbA1	Cb	332
CbA1	Cb	404
CbA1	Cb	976
CbA1	Cb	995
CbA1	Cb	102
CbA1	Cb	5308
CbA1	Cb	587
CbA1	Cb	284
CbA1	Cb	656
CbA1	Cb	374
CbA1	Cb	3794
CbA1	Cb	460
CbA1	Cb	369
CbA1	Cb	479
CbA1	Cb	2676
CbA1	Cb	504
CbA1	Cb	345
CbA1	Cb	492
CbA1	Cb	1871
CbA1	Cb	2489
CbA1	Cb	325
CbA1	Cb	156
CbA1	Cb	220
CbA1	Cb	399
CbA1	Cb	345
CbA1	Cb	2442
CbA1	Cb	307
CbA1	Cb	373
CbA1	Cb	385
CbA1	Cb	147
CbA1	Cb	314
CbA1	Cb	745
CbA1	Cb	163
CbA1	Cb	2810
CbA1	Cb	974
CbA1	Cb	973
CbA1	Cb	1856
CbA1	Cb	285
CbA1	Cb	409
CbA1	Cb	695
CbA1	Cb	359
CbA1	Cb	728
CbA1	Cb	259
CbA1	Cb	352
CbA1	Cb	361
CbA1	Cb	594
CbA1	Cb	2030
CbA1	Cb	380
CbA1	Cb	533
CbA1	Cb	571
CbA1	Cb	719
CbA1	Cb	460
CbA1	Cb	395
CbA1	Cb	1955
CbA1	Cb	3727
CbA1	Cb	2733
CbA1	Cb	218
CbA1	Cb	159
CbA1	Cb	225
CbA1	Cb	264
CbA1	Cb	2576
CbA1	Cb	330
CbA1	Cb	379
CbA1	Cb	5067
CbA1	Cb	386
CbA1	Cb	247
CbA1	Cb	352
CbA1	Cb	2958
CbA1	Cb	596
CbA1	Cb	2024
CbA1	Cb	474
CbA1	Cb	2560
CbA1	Cb	250
CbA1	Cb	373
CbA1	Cb	548
CbA1	Cb	634
CbA1	Cb	189
CbA1	Cb	481
CbA1	Cb	680
CbA1	Cb	988
CbA1	Cb	284
CbA1	Cb	510
CbA1	Cb	364
CbA1	Cb	252
CbA1	Cb	396
CbA1	Cb	2906
CbA1	Cb	192
CbA1	Cb	677
CbA1	Cb	490
CbA1	Cb	736
CbA1	Cb	1406
CbA1	Cb	2296
CbA1	Cb	193
CbA1	Cb	188
CbA1	Cb	540
CbA1	Cb	261
CbA1	Cb	244
CbA1	Cb	231
CbA1	Cb	161
CbA1	Cb	296
CbA1	Cb	362
CbA1	Cb	190
CbA1	Cb	555
CbA1	Cb	882
CbA1	Cb	289
CbA1	Cb	371
CbA1	Cb	276
CbA1	Cb	3231
CbA1	Cb	753
CbA1	Cb	419
CbA1	Cb	188
CbA1	Cb	1539
CbA1	Cb	3636
CbA1	Cb	360
CbA1	Cb	237
CbA1	Cb	1054
CbA1	Cb	378
CbA1	Cb	348
CbA1	Cb	285
CbA1	Cb	177
CbA1	Cb	191
CbA1	Cb	374
CbA1	Cb	213
CbA1	Cb	4092
CbA1	Cb	1939
CbA1	Cb	370
CbA1	Cb	208
CbA1	Cb	219
CbA1	Cb	409
CbA1	Cb	277
CbA1	Cb	602
CbA1	Cb	371
CbA1	Cb	548
CbA1	Cb	2074
CbA1	Cb	1878
CbA1	Cb	409
CbA1	Cb	370
CbA1	Cb	349
CbA1	Cb	335
CbA1	Cb	357
CbA1	Cb	481
CbA1	Cb	452
CbA1	Cb	778
CbA1	Cb	546
CbA1	Cb	152
CbA1	Cb	480
CbA1	Cb	528
CbA1	Cb	533
CbA1	Cb	775
CbA1	Cb	777
CbA1	Cb	422
CbA1	Cb	322
CbA1	Cb	219
CbA1	Cb	189
CbA1	Cb	512
CbA1	Cb	535
CbA1	Cb	499
CbA1	Cb	680
CbA1	Cb	841
CbA1	Cb	572
CbA1	Cb	731
CbA1	Cb	334
CbA1	Cb	556
CbA1	Cb	404
CbA1	Cb	392
CbA1	Cb	335
CbA1	Cb	814
CbA1	Cb	3040
CbA1	Cb	235
CbA1	Cb	3323
CbA1	Cb	804
CbA1	Cb	407
CbA1	Cb	657
CbA1	Cb	520
CbA1	Cb	455
CbA1	Cb	709
CbA1	Cb	215
CbA1	Cb	338
CbA1	Cb	242
CbA1	Cb	655
CbA1	Cb	2908
CbA1	Cb	4528
CbA1	Cb	628
CbA1	Cb	281
CbA1	Cb	453
CbA1	Cb	360
CbA1	Cb	357
CbA1	Cb	678
CbA1	Cb	412
CbA1	Cb	132
CbA1	Cb	1231
CbA1	Cb	274
CbA1	Cb	336
CbA1	Cb	1222
CbA1	Cb	279
CbA1	Cb	388
CbA1	Cb	4192
CbA1	Cb	426
CbA1	Cb	482
CbA1	Cb	815
CbA1	Cb	186
CbA1	Cb	343
CbA1	Cb	264
CbA1	Cb	453
CbA1	Cb	1743
CbA1	Cb	278
CbA1	Cb	222
CbA1	Cb	811
CbA1	Cb	255
CbA1	Cb	491
CbA1	Cb	443
CbA1	Cb	2492
CbA1	Cb	536
CbA1	Cb	697
CbA1	Cb	1208
CbA1	Cb	868
CbA1	Cb	290
CbA1	Cb	404
CbA1	Cb	374
CbA1	Cb	644
CbA1	Cb	139
CbA1	Cb	3101
CbA1	Cb	734
CbA1	Cb	5608
CbA1	Cb	740
CbA1	Cb	2620
CbA1	Cb	652
CbA1	Cb	323
CbA1	Cb	1109
CbA1	Cb	376
CbA1	Cb	2815
CbA1	Cb	2635
CbA1	Cb	592
CbA1	Cb	660
CbA1	Cb	865
CbA1	Cb	255
CbA1	Cb	340
CbA1	Cb	3896
CbA1	Cb	363
CbA1	Cb	359
CbA1	Cb	1019
CbA1	Cb	572
CbA1	Cb	285
CbA1	Cb	228
CbA1	Cb	718
CbA1	Cb	2138
CbA1	Cb	760
CbA1	Cb	406
CbA1	Cb	3310
CbA1	Cb	851
CbA1	Cb	354
CbA1	Cb	321
CbA1	Cb	4888
CbA1	Cb	622
CbA1	Cb	622
CbA1	Cb	1582
CbA1	Cb	833
CbA1	Cb	1270
CbA1	Cb	263
CbA1	Cb	1579
CbA1	Cb	159
CbA1	Cb	304
CbA1	Cb	1891
CbA1	Cb	412
CbA1	Cb	826
CbA1	Cb	543
CbA1	Cb	353
CbA1	Cb	870
CbA1	Cb	204
CbA1	Cb	422
CbA1	Cb	359
CbA1	Cb	454
CbA1	Cb	553
CbA1	Cb	221
CbA1	Cb	241
CbA1	Cb	447
CbA1	Cb	122
CbA1	Cb	231
CbA1	Cb	584
CbA1	Cb	357
CbA1	Cb	2425
CbA1	Cb	376
CbA1	Cb	410
CbA1	Cb	371
CbA1	Cb	160
CbA1	Cb	181
CbA1	Cb	147
CbA1	Cb	351
CbA1	Cb	2618
CbA1	Cb	222
CbA1	Cb	208
CbA1	Cb	1385
CbA1	Cb	237
CbA1	Cb	462
CbA1	Cb	631
CbA1	Cb	355
CbA1	Cb	353
CbA1	Cb	1006
CbA1	Cb	554
CbA1	Cb	151
CbA1	Cb	2435
CbA1	Cb	247
CbA1	Cb	1089
CbA1	Cb	837
CbA1	Cb	3668
CbA1	Cb	306
CbA1	Cb	237
CbA1	Cb	466
CbA1	Cb	695
CbA1	Cb	88
CbA1	Cb	272
CbA1	Cb	566
CbA1	Cb	1404
CbA1	Cb	255
CbA1	Cb	369
CbA1	Cb	1070
CbA1	Cb	1371
CbA1	Cb	473
CbA1	Cb	462
CbA1	Cb	400
CbA1	Cb	868
CbA1	Cb	515
CbA1	Cb	890
CbA1	Cb	379
CbA1	Cb	649
CbA1	Cb	520
CbA1	Cb	336
CbA1	Cb	2738
CbA1	Cb	810
CbA1	Cb	337
CbA1	Cb	351
CbA1	Cb	3135
CbA1	Cb	733
CbA1	Cb	381
CbA1	Cb	2776
CbA1	Cb	679
CbA1	Cb	3308
CbA1	Cb	212
CbA1	Cb	169
CbA1	Cb	444
CbA1	Cb	230
CbA1	Cb	248
CbA1	Cb	215
CbA1	Cb	388
CbA1	Cb	547
CbA1	Cb	144
CbA1	Cb	325
CbA1	Cb	769
CbA1	Cb	251
CbA1	Cb	706
CbA1	Cb	412
CbA1	Cb	714
CbA1	Cb	295
CbA1	Cb	430
CbA1	Cb	566
CbA1	Cb	403
CbA1	Cb	298
CbA1	Cb	324
CbA1	Cb	748
CbA1	Cb	634
CbA1	Cb	689
CbA1	Cb	378
CbA1	Cb	2393
CbA1	Cb	158
CbA1	Cb	1297
CbA1	Cb	1138
CbA1	Cb	270
CbA1	Cb	519
CbA1	Cb	307
CbA1	Cb	2697
CbA1	Cb	2219
CbA1	Cb	228
CbA1	Cb	362
CbA1	Cb	3837
CbA1	Cb	558
CbA1	Cb	247
CbA1	Cb	233
CbA1	Cb	290
CbA1	Cb	162
CbA1	Cb	274
CbA1	Cb	274
CbA1	Cb	241
CbA1	Cb	386
CbA1	Cb	567
CbA1	Cb	319
CbA1	Cb	239
CbA1	Cb	601
CbA1	Cb	295
CbA1	Cb	247
CbA1	Cb	557
CbA1	Cb	3575
CbA1	Cb	435
CbA1	Cb	276
CbA1	Cb	2248
CbA1	Cb	380
CbA1	Cb	625
CbA1	Cb	647
CbA1	Cb	327
CbA1	Cb	339
CbA1	Cb	194
CbA1	Cb	837
CbA1	Cb	771
CbA1	Cb	233
CbA1	Cb	255
CbA1	Cb	845
CbA1	Cb	567
CbA1	Cb	3854
CbA1	Cb	576
CbA1	Cb	383
CbA1	Cb	274
CbA1	Cb	454
CbA1	Cb	240
CbA1	Cb	1827
CbA1	Cb	572
CbA1	Cb	356
CbA1	Cb	1232
CbA1	Cb	2701
CbA1	Cb	353
CbA1	Cb	291
CbA1	Cb	411
CbA1	Cb	495
CbA1	Cb	536
CbA1	Cb	654
CbA1	Cb	171
CbA1	Cb	1100
CbA1	Cb	660
CbA1	Cb	255
CbA1	Cb	422
CbA1	Cb	368
CbA1	Cb	286
CbA1	Cb	159
CbA1	Cb	601
CbA1	Cb	1269
CbA1	Cb	473
CbA1	Cb	662
CbA1	Cb	382
CbA1	Cb	237
CbA1	Cb	2590
CbA1	Cb	304
CbA1	Cb	521
CbA1	Cb	545
CbA1	Cb	1979
CbA1	Cb	501
CbA1	Cb	385
CbA1	Cb	277
CbA1	Cb	374
CbA1	Cb	186
CbA1	Cb	333
CbA1	Cb	483
CbA1	Cb	4046
CbA1	Cb	615
CbA1	Cb	230
CbA1	Cb	900
CbA1	Cb	333
CbA1	Cb	1879
CbA1	Cb	211
CbA1	Cb	532
CbA1	Cb	556
CbA1	Cb	450
CbA1	Cb	492
CbA1	Cb	1287
CbA1	Cb	163
CbA1	Cb	2576
CbA1	Cb	410
CbA1	Cb	189
CbA1	Cb	763
CbA1	Cb	310
CbA1	Cb	496
CbA1	Cb	1272
CbA1	Cb	428
CbA1	Cb	428
CbA1	Cb	287
CbA1	Cb	396
CbA1	Cb	769
CbA1	Cb	4132
CbA1	Cb	468
CbA1	Cb	320
CbA1	Cb	1837
CbA1	Cb	690
CbA1	Cb	2147
CbA1	Cb	467
CbA1	Cb	608
CbA1	Cb	430
CbA1	Cb	1462
CbA1	Cb	237
CbA1	Cb	378
CbA1	Cb	787
CbA1	Cb	395
CbA1	Cb	517
CbA1	Cb	205
CbA1	Cb	695
CbA1	Cb	1074
CbA1	Cb	694
